,Cast Number,Scan,Station,Depth,Salinity,Temperature,Sigma Theta Density,O2 SB 43 mg/L,O2 % Saturation,Corrected Chlorophyll,Turbidity (SCUFA),Decent Rate
262,3,270817,SR03,1.511,10.4978,22.5482,5.5648,4.2367,52.03,9.3099,0.5052,0.201
263,3,270818,SR03,1.549,10.5869,22.5473,5.6321,4.2184,51.831,9.2219,0.5166,0.194
264,3,270819,SR03,1.583,10.6452,22.547,5.6761,4.2019,51.645,8.6213,0.5113,0.185
265,3,270820,SR03,1.611,10.6265,22.5468,5.6621,4.1883,51.473,8.4395,0.5088,0.179
266,3,270821,SR03,1.638,10.6695,22.5463,5.6945,4.1722,51.287,8.4792,0.5133,0.177
267,3,270822,SR03,1.667,10.751,22.5462,5.7559,4.1538,51.085,8.3503,0.5155,0.178
268,3,270823,SR03,1.695,10.7817,22.5471,5.7788,4.1344,50.856,8.3549,0.5158,0.182
269,3,270824,SR03,1.725,10.8149,22.5486,5.8034,4.1227,50.724,8.3994,0.5096,0.185
270,3,270825,SR03,1.762,10.86,22.5501,5.8369,4.1125,50.613,8.4012,0.5134,0.184
271,3,270826,SR03,1.8,10.9117,22.5514,5.8755,4.0994,50.468,8.3813,0.5144,0.18
272,3,270827,SR03,1.832,10.9572,22.5517,5.9097,4.0878,50.339,8.4073,0.5084,0.175
273,3,270828,SR03,1.857,10.9596,22.5502,5.9118,4.0761,50.193,8.4117,0.5109,0.169
274,3,270829,SR03,1.881,10.9816,22.5479,5.929,4.0638,50.046,8.3733,0.5112,0.166
275,3,270830,SR03,1.907,11.0078,22.5464,5.9491,4.0535,49.925,8.5211,0.5082,0.172
276,3,270831,SR03,1.935,11.0234,22.5446,5.9613,4.0417,49.783,8.6384,0.5081,0.187
277,3,270832,SR03,1.964,11.012,22.5431,5.9531,4.0284,49.615,8.568,0.508,0.207
278,3,270833,SR03,2.001,11.0788,22.5418,6.0036,4.0149,49.467,8.5789,0.5084,0.224
279,3,270834,SR03,2.048,11.5333,22.5401,6.3461,3.9906,49.295,8.4849,0.5108,0.238
280,3,270835,SR03,2.096,12.1692,22.5436,6.8238,3.956,49.051,8.146,0.5083,0.248
281,3,270836,SR03,2.14,12.5119,22.5522,7.0795,3.9246,48.766,8.0318,0.5085,0.249
282,3,270837,SR03,2.18,12.6286,22.5588,7.1657,3.8939,48.423,8.0209,0.5073,0.241
283,3,270838,SR03,2.223,12.7492,22.5624,7.2555,3.853,47.951,8.0093,0.5129,0.226
284,3,270839,SR03,2.264,12.8948,22.5629,7.365,3.8037,47.378,8.0465,0.5145,0.211
285,3,270840,SR03,2.299,12.9213,22.5599,7.3857,3.7535,46.757,8.011,0.5086,0.196
286,3,270841,SR03,2.327,12.9798,22.5555,7.4308,3.7053,46.169,8.0079,0.5203,0.184
287,3,270842,SR03,2.355,12.9266,22.5477,7.3927,3.6668,45.668,7.8805,0.5193,0.176
288,3,270843,SR03,2.383,13.1297,22.5385,7.5479,3.6322,45.283,7.6255,0.5129,0.175
289,3,270844,SR03,2.409,13.8915,22.5283,8.1239,3.5905,44.952,7.6802,0.512,0.182
290,3,270845,SR03,2.438,14.0154,22.5127,8.2211,3.57,44.715,7.7905,0.5109,0.193
291,3,270846,SR03,2.474,14.3122,22.4989,8.448,3.5499,44.528,7.9078,0.5145,0.204
292,3,270847,SR03,2.512,14.9492,22.4868,8.9307,3.5076,44.15,8.5316,0.5107,0.21
293,3,270848,SR03,2.552,15.3947,22.473,9.2697,3.4659,43.726,8.9431,0.5122,0.213
294,3,270849,SR03,2.594,16.1458,22.4578,9.8391,3.4128,43.233,9.0136,0.5094,0.211
295,3,270850,SR03,2.629,16.568,22.4358,10.1628,3.3528,42.559,8.7677,0.5078,0.203
296,3,270851,SR03,2.66,16.7988,22.4111,10.343,3.2928,41.835,8.4032,0.5174,0.192
297,3,270852,SR03,2.693,17.1885,22.3902,10.642,3.2243,41.042,8.4788,0.5169,0.185
298,3,270853,SR03,2.724,17.5865,22.3713,10.9467,3.1504,40.18,8.5558,0.5084,0.185
299,3,270854,SR03,2.749,18.1619,22.3519,11.3854,3.067,39.232,8.5743,0.5052,0.191
300,3,270855,SR03,2.776,18.3675,22.3284,11.5464,2.9897,38.273,8.4571,0.5079,0.199
301,3,270856,SR03,2.814,19.3886,22.3042,12.3225,2.904,37.381,8.1149,0.5084,0.205
302,3,270857,SR03,2.858,21.5295,22.2563,13.9499,2.7963,36.412,7.7773,0.511,0.208
303,3,270858,SR03,2.897,22.4462,22.1584,14.6677,2.7075,35.38,7.2333,0.5078,0.21
304,3,270859,SR03,2.934,22.8155,22.0513,14.9747,2.6246,34.304,6.7116,0.519,0.212
305,3,270860,SR03,2.966,23.0901,21.9743,15.2024,2.5385,33.185,6.1909,0.5069,0.208
306,3,270861,SR03,2.995,23.2361,21.9265,15.3253,2.4498,32.025,5.902,0.4645,0.201
307,3,270862,SR03,3.029,23.5041,21.8952,15.536,2.3553,30.819,5.8043,0.4617,0.197
308,3,270863,SR03,3.072,23.6624,21.8711,15.6619,2.2696,29.713,5.1403,0.4619,0.194
309,3,270864,SR03,3.106,23.7187,21.8503,15.71,2.1968,28.758,4.6856,0.4544,0.19
310,3,270865,SR03,3.133,23.6586,21.8368,15.6681,2.1407,28.007,4.4763,0.4515,0.187
311,3,270866,SR03,3.164,23.7044,21.8321,15.704,2.0935,27.394,4.257,0.4494,0.18
312,3,270867,SR03,3.194,23.8007,21.829,15.7776,2.0528,26.876,4.1037,0.457,0.174
313,3,270868,SR03,3.223,23.8869,21.8235,15.8442,2.0188,26.44,4.0389,0.4614,0.174
314,3,270869,SR03,3.253,23.9627,21.817,15.9032,1.989,26.059,4.0111,0.4601,0.174
315,3,270870,SR03,3.281,24.0889,21.8105,16.0003,1.9617,25.716,3.9257,0.4554,0.169
316,3,270871,SR03,3.311,24.2407,21.8029,16.1171,1.9347,25.382,3.8911,0.4512,0.16
317,3,270872,SR03,3.345,24.3931,21.7921,16.2352,1.9079,25.048,3.9168,0.4589,0.154
318,3,270873,SR03,3.372,24.3887,21.777,16.2358,1.8846,24.734,3.8992,0.4652,0.152
319,3,270874,SR03,3.388,24.3871,21.7668,16.2373,1.8619,24.431,3.8757,0.4497,0.153
320,3,270875,SR03,3.405,24.4457,21.7627,16.2827,1.8365,24.105,4.038,0.4458,0.155
321,3,270876,SR03,3.435,24.5132,21.7596,16.3346,1.8134,23.81,3.9316,0.4573,0.159
322,3,270877,SR03,3.47,24.6041,21.7552,16.4044,1.7913,23.53,3.7192,0.4581,0.168
323,3,270878,SR03,3.502,24.7047,21.7476,16.4826,1.7692,23.25,3.6444,0.4609,0.181
324,3,270879,SR03,3.531,24.7847,21.7378,16.5456,1.7475,22.972,3.5622,0.4537,0.19
325,3,270880,SR03,3.56,24.8036,21.7282,16.5624,1.7263,22.692,3.4651,0.4541,0.191
326,3,270881,SR03,3.594,24.8543,21.7216,16.6026,1.709,22.468,3.374,0.454,0.191
327,3,270882,SR03,3.632,24.9252,21.7157,16.6577,1.6895,22.218,3.2663,0.4635,0.192
328,3,270883,SR03,3.667,24.9891,21.7075,16.7082,1.6708,21.977,3.2275,0.4584,0.193
329,3,270884,SR03,3.697,25.0749,21.6968,16.776,1.6506,21.718,3.2784,0.4117,0.194
330,3,270885,SR03,3.728,25.1763,21.6836,16.8561,1.6315,21.474,3.3453,0.4018,0.194
331,3,270886,SR03,3.759,25.2343,21.6688,16.9039,1.6156,21.267,3.3101,0.4026,0.193
332,3,270887,SR03,3.793,25.2778,21.6553,16.9404,1.5985,21.042,3.1306,0.4041,0.191
333,3,270888,SR03,3.83,25.3353,21.6441,16.9868,1.5804,20.806,3.0738,0.4129,0.188
334,3,270889,SR03,3.866,25.3631,21.633,17.0108,1.5619,20.562,3.0789,0.4046,0.181
335,3,270890,SR03,3.896,25.3848,21.6238,17.0297,1.5468,20.362,3.0556,0.3983,0.172
336,3,270891,SR03,3.921,25.4043,21.6184,17.0458,1.5317,20.163,3.029,0.4047,0.163
337,3,270892,SR03,3.947,25.4163,21.6149,17.0558,1.5152,19.946,2.9956,0.3934,0.157
338,3,270893,SR03,3.971,25.4261,21.612,17.064,1.5022,19.775,2.9664,0.3961,0.155
339,3,270894,SR03,3.995,25.4334,21.6099,17.0701,1.4893,19.606,2.9317,0.4175,0.155
340,3,270895,SR03,4.022,25.4393,21.6083,17.075,1.4781,19.458,2.9442,0.4121,0.156
341,3,270896,SR03,4.053,25.4484,21.6065,17.0824,1.4689,19.338,2.9744,0.4062,0.159
342,3,270897,SR03,4.084,25.4517,21.6042,17.0855,1.4582,19.196,2.9615,0.4022,0.164
343,3,270898,SR03,4.107,25.4658,21.602,17.0967,1.4482,19.065,2.9795,0.3976,0.168
344,3,270899,SR03,4.131,25.4602,21.5998,17.0931,1.4396,18.951,3.0465,0.3925,0.171
345,3,270900,SR03,4.163,25.5199,21.5982,17.1386,1.4299,18.829,3.0855,0.3956,0.175
346,3,270901,SR03,4.198,25.6013,21.5928,17.2017,1.4194,18.698,3.1085,0.4067,0.182
347,3,270902,SR03,4.227,25.578,21.5834,17.1865,1.4106,18.577,3.1551,0.4078,0.191
348,3,270903,SR03,4.258,25.6665,21.5775,17.255,1.4025,18.478,3.196,0.4007,0.199
349,3,270904,SR03,4.294,25.7388,21.5709,17.3115,1.3928,18.355,3.1355,0.3962,0.2
350,3,270905,SR03,4.33,25.7293,21.5613,17.3068,1.3841,18.237,3.0555,0.4038,0.201
351,3,270906,SR03,4.368,25.7894,21.5554,17.3539,1.3767,18.144,2.9729,0.4041,0.204
352,3,270907,SR03,4.404,25.84,21.55,17.3936,1.3699,18.057,2.904,0.3989,0.207
353,3,270908,SR03,4.434,25.8678,21.5437,17.4163,1.3618,17.951,2.8796,0.4072,0.207
354,3,270909,SR03,4.467,25.9145,21.5386,17.4531,1.353,17.838,2.9125,0.4102,0.208
355,3,270910,SR03,4.506,25.9695,21.5324,17.4963,1.345,17.737,2.8655,0.4047,0.21
356,3,270911,SR03,4.545,25.9927,21.5247,17.5159,1.3369,17.63,2.7062,0.4008,0.212
357,3,270912,SR03,4.58,26.0141,21.518,17.5339,1.3284,17.517,2.7404,0.4022,0.209
358,3,270913,SR03,4.617,26.0541,21.5128,17.5655,1.323,17.449,2.8438,0.4032,0.201
359,3,270914,SR03,4.655,26.0829,21.5065,17.589,1.3195,17.404,2.8263,0.406,0.189
360,3,270915,SR03,4.688,26.0843,21.5002,17.5917,1.3085,17.257,2.7557,0.4115,0.181
361,3,270916,SR03,4.712,26.091,21.4966,17.5977,1.3003,17.149,2.749,0.4093,0.178
362,3,270917,SR03,4.737,26.0919,21.4952,17.5988,1.2968,17.102,2.7543,0.4055,0.177
363,3,270918,SR03,4.764,26.0914,21.4947,17.5985,1.2902,17.015,2.749,0.4,0.18
364,3,270919,SR03,4.798,26.1058,21.4933,17.6098,1.2824,16.913,2.7013,0.4033,0.191
365,3,270920,SR03,4.835,26.1125,21.4919,17.6153,1.2766,16.836,2.6479,0.4048,0.204
366,3,270921,SR03,4.868,26.1166,21.4909,17.6186,1.2724,16.781,2.6274,0.4013,0.212
367,3,270922,SR03,4.905,26.1308,21.4897,17.6296,1.2695,16.744,2.6554,0.4011,0.213
368,3,270923,SR03,4.949,26.1459,21.4877,17.6416,1.2649,16.685,2.731,0.3987,0.208
369,3,270924,SR03,4.989,26.1517,21.4847,17.6468,1.2597,16.615,2.7251,0.4011,0.2
370,3,270925,SR03,5.019,26.1689,21.4821,17.6605,1.257,16.58,2.7807,0.4044,0.196
371,3,270926,SR03,5.047,26.1799,21.4794,17.6696,1.2546,16.549,2.7812,0.4042,0.193
372,3,270927,SR03,5.075,26.1889,21.4769,17.677,1.2518,16.512,2.6805,0.4079,0.192
373,3,270928,SR03,5.106,26.2044,21.4744,17.6894,1.2484,16.468,2.6637,0.4063,0.196
374,3,270929,SR03,5.143,26.218,21.4717,17.7004,1.2439,16.409,2.631,0.4191,0.204
375,3,270930,SR03,5.183,26.2267,21.4692,17.7077,1.2412,16.374,2.6344,0.4244,0.212
376,3,270931,SR03,5.22,26.2288,21.4672,17.7098,1.2377,16.327,2.6648,0.4126,0.217
377,3,270932,SR03,5.256,26.2598,21.4657,17.7337,1.2347,16.29,2.6593,0.4174,0.222
378,3,270933,SR03,5.294,26.2838,21.4627,17.7526,1.2329,16.268,2.6839,0.4087,0.226
379,3,270934,SR03,5.331,26.3222,21.4588,17.7827,1.2284,16.211,2.7236,0.4009,0.227
380,3,270935,SR03,5.369,26.3902,21.4532,17.8357,1.2272,16.2,2.768,0.411,0.226
381,3,270936,SR03,5.413,26.4676,21.4446,17.8966,1.2237,16.158,2.7918,0.4092,0.22
382,3,270937,SR03,5.456,26.577,21.4332,17.9825,1.2174,16.082,2.8428,0.4032,0.212
383,3,270938,SR03,5.491,26.6387,21.4185,18.033,1.2161,16.066,2.8989,0.4119,0.203
384,3,270939,SR03,5.521,26.6948,21.4042,18.0794,1.212,16.014,2.9306,0.3983,0.196
385,3,270940,SR03,5.548,26.7626,21.392,18.1339,1.2057,15.932,2.9133,0.3974,0.191
386,3,270941,SR03,5.578,26.8077,21.3802,18.1712,1.2042,15.914,2.8024,0.4064,0.189
387,3,270942,SR03,5.611,26.8807,21.37,18.2292,1.1994,15.853,2.6994,0.4065,0.192
388,3,270943,SR03,5.648,26.9154,21.3593,18.2583,1.1925,15.763,2.6412,0.4038,0.193
389,3,270944,SR03,5.684,26.9313,21.3492,18.273,1.1885,15.709,2.5665,0.4065,0.189
390,3,270945,SR03,5.718,26.9737,21.3422,18.307,1.1841,15.653,2.4855,0.3967,0.184
391,3,270946,SR03,5.75,27.0226,21.3357,18.3457,1.1804,15.605,2.4208,0.3676,0.182
392,3,270947,SR03,5.775,27.0695,21.3279,18.3833,1.1761,15.551,2.3918,0.3877,0.182
393,3,270948,SR03,5.797,27.0807,21.3201,18.3938,1.1727,15.505,2.3468,0.4039,0.185
394,3,270949,SR03,5.829,27.1001,21.3146,18.41,1.1696,15.464,2.3097,0.3958,0.192
395,3,270950,SR03,5.87,27.109,21.3103,18.4179,1.1652,15.405,2.3033,0.3622,0.203
396,3,270951,SR03,5.907,27.0982,21.307,18.4106,1.1614,15.354,2.2654,0.4007,0.213
397,3,270952,SR03,5.942,27.0995,21.3059,18.4118,1.1594,15.326,2.2609,0.4031,0.216
398,3,270953,SR03,5.983,27.0974,21.306,18.4103,1.1573,15.299,2.2675,0.3559,0.212
399,3,270954,SR03,6.024,27.1065,21.3064,18.417,1.1557,15.278,2.2676,0.3914,0.204
400,3,270955,SR03,6.057,27.113,21.3062,18.422,1.1543,15.261,2.3126,0.3525,0.198
401,3,270956,SR03,6.086,27.1126,21.3055,18.4219,1.1526,15.237,2.3476,0.3332,0.194
402,3,270957,SR03,6.116,27.1167,21.3051,18.4251,1.1483,15.181,2.3743,0.354,0.193
403,3,270958,SR03,6.146,27.1298,21.3044,18.4352,1.1471,15.167,2.322,0.3524,0.196
404,3,270959,SR03,6.18,27.134,21.3029,18.4388,1.1475,15.171,2.1859,0.3577,0.201
405,3,270960,SR03,6.217,27.1311,21.3014,18.437,1.144,15.124,2.1693,0.3505,0.204
406,3,270961,SR03,6.256,27.1435,21.3004,18.4467,1.1409,15.085,2.2002,0.3452,0.204
407,3,270962,SR03,6.295,27.15,21.2992,18.4519,1.1383,15.05,2.1746,0.3516,0.205
408,3,270963,SR03,6.327,27.1496,21.2979,18.4519,1.1374,15.038,2.1778,0.3556,0.203
409,3,270964,SR03,6.356,27.1518,21.2969,18.4539,1.136,15.02,2.2208,0.3499,0.2
410,3,270965,SR03,6.389,27.1506,21.2965,18.4531,1.1346,15.001,2.2648,0.3554,0.2
411,3,270966,SR03,6.427,27.1523,21.2962,18.4544,1.1333,14.984,2.2422,0.3519,0.204
412,3,270967,SR03,6.462,27.1556,21.2958,18.457,1.1314,14.959,2.135,0.3477,0.21
413,3,270968,SR03,6.495,27.1547,21.2955,18.4564,1.1315,14.961,2.138,0.3509,0.211
414,3,270969,SR03,6.534,27.1596,21.295,18.4603,1.1286,14.922,2.2153,0.3512,0.205
415,3,270970,SR03,6.576,27.174,21.2945,18.4714,1.1281,14.916,2.1553,0.3538,0.2
416,3,270971,SR03,6.611,27.1826,21.2933,18.4782,1.1262,14.891,2.109,0.3476,0.2
417,3,270972,SR03,6.637,27.1839,21.2915,18.4796,1.1225,14.843,2.1253,0.346,0.203
418,3,270973,SR03,6.663,27.1816,21.2904,18.4782,1.1238,14.859,2.2554,0.3462,0.207
419,3,270974,SR03,6.699,27.1787,21.2901,18.4761,1.1235,14.854,2.355,0.3473,0.213
420,3,270975,SR03,6.743,27.1841,21.2903,18.4801,1.1209,14.821,2.1944,0.3543,0.22
421,3,270976,SR03,6.785,27.1931,21.2898,18.4871,1.1195,14.803,2.0552,0.3472,0.223
422,3,270977,SR03,6.826,27.197,21.2888,18.4903,1.119,14.797,2.0802,0.3433,0.219
423,3,270978,SR03,6.867,27.1988,21.288,18.4918,1.1178,14.781,2.1217,0.3495,0.207
424,3,270979,SR03,6.9,27.2006,21.2872,18.4934,1.1181,14.785,2.0981,0.3427,0.196
425,3,270980,SR03,6.927,27.2017,21.287,18.4943,1.1175,14.777,2.0992,0.3485,0.186
426,3,270981,SR03,6.953,27.2042,21.2869,18.4962,1.1132,14.719,2.1448,0.3422,0.179
427,3,270982,SR03,6.983,27.206,21.2867,18.4977,1.1117,14.701,2.1593,0.3472,0.174
428,3,270983,SR03,7.017,27.2128,21.2867,18.5028,1.1117,14.701,2.1487,0.3973,0.174
429,3,270984,SR03,7.048,27.2272,21.2859,18.5139,1.1101,14.681,2.123,0.4127,0.179
430,3,270985,SR03,7.075,27.2318,21.2844,18.5178,1.1109,14.691,2.0798,0.3896,0.188
431,3,270986,SR03,7.104,27.2306,21.2832,18.5172,1.1094,14.671,2.073,0.3482,0.198
432,3,270987,SR03,7.136,27.2301,21.2829,18.5169,1.1067,14.636,2.033,0.3411,0.205
433,3,270988,SR03,7.174,27.2288,21.2828,18.5159,1.1049,14.611,2.0233,0.3467,0.206
434,3,270989,SR03,7.22,27.2285,21.2827,18.5158,1.1022,14.575,2.0916,0.3446,0.205
435,3,270990,SR03,7.263,27.2294,21.2827,18.5164,1.1011,14.562,2.1112,0.3469,0.2
436,3,270991,SR03,7.292,27.2339,21.2825,18.5199,1.1002,14.55,2.0869,0.347,0.19
437,3,270992,SR03,7.315,27.2374,21.2821,18.5226,1.0988,14.531,2.0518,0.3478,0.178
438,3,270993,SR03,7.343,27.2443,21.2819,18.5279,1.0971,14.509,2.1419,0.3687,0.171
439,3,270994,SR03,7.373,27.2525,21.2813,18.5343,1.0963,14.499,2.256,0.3923,0.174
440,3,270995,SR03,7.399,27.2581,21.28,18.5389,1.0937,14.465,2.231,0.3571,0.185
441,3,270996,SR03,7.427,27.2629,21.2785,18.543,1.0906,14.424,2.1977,0.3476,0.197
442,3,270997,SR03,7.465,27.2651,21.2777,18.5448,1.0926,14.451,2.2471,0.3589,0.203
443,3,270998,SR03,7.508,27.2693,21.2771,18.5482,1.0921,14.444,2.2692,0.3463,0.207
444,3,270999,SR03,7.548,27.2735,21.276,18.5516,1.0867,14.372,2.1378,0.347,0.21
445,3,271000,SR03,7.581,27.2766,21.2749,18.5543,1.0855,14.357,2.0182,0.3484,0.209
446,3,271001,SR03,7.612,27.2774,21.2741,18.5551,1.0846,14.345,2.0734,0.3479,0.203
447,3,271002,SR03,7.647,27.2772,21.2736,18.5551,1.0842,14.339,2.1947,0.3573,0.199
448,3,271003,SR03,7.683,27.2755,21.2736,18.5538,1.0835,14.329,2.1768,0.356,0.199
449,3,271004,SR03,7.715,27.2706,21.2735,18.5501,1.0816,14.305,2.0657,0.3561,0.205
450,3,271005,SR03,7.747,27.27,21.2739,18.5496,1.0809,14.295,2.0972,0.3573,0.211
451,3,271006,SR03,7.783,27.2704,21.2744,18.5497,1.0791,14.271,2.1921,0.3448,0.214
452,3,271007,SR03,7.824,27.269,21.2746,18.5486,1.0777,14.253,2.2028,0.3458,0.216
453,3,271008,SR03,7.864,27.2663,21.2746,18.5466,1.0781,14.258,2.1474,0.3495,0.218
454,3,271009,SR03,7.902,27.2627,21.2748,18.5438,1.0783,14.26,2.0305,0.3497,0.216
455,3,271010,SR03,7.939,27.2581,21.2754,18.5401,1.0753,14.22,1.983,0.3519,0.208
456,3,271011,SR03,7.972,27.2573,21.2761,18.5394,1.0751,14.218,1.976,0.3436,0.19
457,3,271012,SR03,8.007,27.2525,21.2765,18.5356,1.0755,14.223,1.9421,0.3504,0.165
458,3,271013,SR03,8.04,27.2602,21.2771,18.5413,1.0735,14.197,1.9553,0.3531,0.138
459,3,271014,SR03,8.065,27.29,21.2766,18.564,1.0723,14.183,1.9893,0.3467,0.107
460,3,271015,SR03,8.075,27.301,21.2737,18.5731,1.0727,14.19,2.0175,0.3487,0.077
461,3,271016,SR03,8.079,27.3041,21.2709,18.5762,1.0716,14.174,2.0536,0.354,0.048
462,3,271017,SR03,8.084,27.3052,21.2695,18.5774,1.0699,14.152,2.0778,0.3596,0.024
463,3,271018,SR03,8.085,27.296,21.2691,18.5706,1.0675,14.119,1.9382,0.3482,-0.001
464,4,271423,PRN08,0.625,8.6259,22.6204,4.1383,4.4976,54.713,8.9144,0.5125,-0.072
465,4,271424,PRN08,0.638,8.7131,22.6199,4.204,4.498,54.745,8.8566,0.5128,0.01
466,4,271425,PRN08,0.648,8.7515,22.6185,4.2333,4.5009,54.792,8.7666,0.5097,0.09
467,4,271426,PRN08,0.666,8.754,22.6168,4.2356,4.5007,54.789,8.6974,0.5099,0.144
468,4,271427,PRN08,0.699,8.797,22.6156,4.2683,4.4993,54.783,8.7626,0.5125,0.175
469,4,271428,PRN08,0.741,8.8296,22.6145,4.293,4.4969,54.764,8.8565,0.513,0.2
470,4,271429,PRN08,0.781,8.8226,22.6136,4.288,4.4957,54.745,8.9019,0.5059,0.222
471,4,271430,PRN08,0.817,8.8432,22.6131,4.3036,4.4938,54.728,8.9172,0.5049,0.229
472,4,271431,PRN08,0.856,8.9349,22.6128,4.3727,4.4862,54.665,8.9462,0.5109,0.219
473,4,271432,PRN08,0.9,8.9892,22.6118,4.4138,4.4813,54.621,9.0212,0.5049,0.203
474,4,271433,PRN08,0.944,8.9998,22.6109,4.422,4.4795,54.602,9.0767,0.5092,0.196
475,4,271434,PRN08,0.973,9.0474,22.6101,4.458,4.4757,54.57,9.104,0.5121,0.197
476,4,271435,PRN08,0.984,9.0443,22.6089,4.456,4.4716,54.517,9.0971,0.5013,0.201
477,4,271436,PRN08,1.009,9.013,22.6079,4.4327,4.4654,54.431,9.1084,0.4999,0.203
478,4,271437,PRN08,1.056,9.0161,22.6075,4.4351,4.4617,54.386,9.1561,0.5074,0.206
479,4,271438,PRN08,1.107,9.0168,22.607,4.4358,4.4571,54.329,9.2114,0.5115,0.214
480,4,271439,PRN08,1.15,9.0453,22.6068,4.4573,4.452,54.277,9.217,0.5045,0.219
481,4,271440,PRN08,1.182,9.0593,22.6067,4.4678,4.4513,54.272,9.1762,0.5127,0.213
482,4,271441,PRN08,1.21,9.0106,22.6065,4.4313,4.4535,54.284,9.178,0.5111,0.198
483,4,271442,PRN08,1.242,8.9575,22.6066,4.3913,4.4561,54.299,9.1695,0.5035,0.182
484,4,271443,PRN08,1.277,8.9168,22.6073,4.3605,4.4574,54.302,9.1815,0.5156,0.171
485,4,271444,PRN08,1.308,8.9536,22.6082,4.388,4.458,54.323,9.2304,0.5154,0.169
486,4,271445,PRN08,1.335,8.9996,22.6088,4.4224,4.4563,54.316,9.2032,0.5103,0.176
487,4,271446,PRN08,1.355,9.048,22.6094,4.4587,4.4555,54.323,9.104,0.5058,0.186
488,4,271447,PRN08,1.379,9.0694,22.6096,4.4747,4.4568,54.346,8.9964,0.5047,0.199
489,4,271448,PRN08,1.418,9.0989,22.6098,4.4969,4.4564,54.35,8.8488,0.5051,0.214
490,4,271449,PRN08,1.465,9.2043,22.6105,4.5761,4.4524,54.335,8.745,0.5054,0.225
491,4,271450,PRN08,1.511,9.2432,22.6118,4.6049,4.4476,54.29,8.6877,0.5044,0.232
492,4,271451,PRN08,1.554,9.3408,22.613,4.6781,4.4397,54.225,8.6001,0.5062,0.228
493,4,271452,PRN08,1.593,9.4917,22.6151,4.7911,4.4289,54.143,8.6092,0.5162,0.209
494,4,271453,PRN08,1.624,9.5414,22.6176,4.8279,4.4173,54.019,8.6181,0.5083,0.18
495,4,271454,PRN08,1.656,9.603,22.6195,4.8738,4.405,53.889,8.5942,0.5062,0.147
496,4,271455,PRN08,1.685,9.5731,22.6201,4.8512,4.3962,53.773,8.5236,0.5188,0.116
497,4,271456,PRN08,1.699,9.8054,22.6202,5.0259,4.3777,53.619,8.4753,0.5153,0.097
498,4,271457,PRN08,1.703,10.0834,22.6178,5.2357,4.3555,53.431,8.4911,0.5073,0.098
499,4,271458,PRN08,1.706,10.2981,22.6116,5.3988,4.3365,53.258,8.4834,0.5062,0.11
500,4,271459,PRN08,1.715,10.0136,22.6042,5.1866,4.3298,53.08,8.5096,0.5134,0.122
501,4,271460,PRN08,1.744,10.3175,22.6023,5.4157,4.3049,52.866,8.4985,0.5112,0.131
502,4,271461,PRN08,1.792,11.8434,22.5971,6.5651,4.2432,52.565,8.4775,0.5155,0.133
503,4,271462,PRN08,1.832,12.0217,22.5707,6.706,4.2154,52.25,8.4101,0.5113,0.122
504,4,271463,PRN08,1.845,12.1278,22.5432,6.7927,4.1869,51.901,8.2898,0.5033,0.1
505,4,271464,PRN08,1.848,12.3231,22.5262,6.944,4.1495,51.479,8.2852,0.5156,0.071
506,4,271465,PRN08,1.851,12.1811,22.5143,6.8401,4.1125,50.968,8.3004,0.509,0.051
507,4,271466,PRN08,1.853,12.2896,22.5083,6.9232,4.0657,50.413,8.2981,0.5117,0.054
508,4,271467,PRN08,1.856,12.1888,22.506,6.848,4.0276,49.91,8.3672,0.5091,0.073
509,4,271468,PRN08,1.866,11.9696,22.5076,6.6826,3.9962,49.459,8.3466,0.5057,0.095
510,4,271469,PRN08,1.891,12.0495,22.5124,6.7415,3.969,49.15,8.3094,0.5127,0.123
511,4,271470,PRN08,1.926,13.3471,22.5115,7.7183,3.9182,48.885,8.2995,0.5134,0.153
512,4,271471,PRN08,1.95,14.1714,22.4886,8.3446,3.8803,48.624,8.2543,0.521,0.175
513,4,271472,PRN08,1.972,14.0796,22.4564,8.2837,3.8613,48.331,8.1817,0.5128,0.191
514,4,271473,PRN08,2.015,14.355,22.436,8.4962,3.8284,47.978,8.0231,0.5073,0.209
515,4,271474,PRN08,2.059,15.313,22.418,9.2221,3.7675,47.462,7.8713,0.502,0.228
516,4,271475,PRN08,2.087,15.4305,22.3886,9.3181,3.7114,46.761,7.6982,0.5098,0.247
517,4,271476,PRN08,2.127,15.8289,22.3657,9.624,3.6495,46.068,7.6207,0.5139,0.26
518,4,271477,PRN08,2.186,17.6445,22.3396,10.9985,3.5517,45.286,7.4718,0.5033,0.265
519,4,271478,PRN08,2.24,17.9054,22.2894,11.2082,3.4834,44.442,7.0843,0.5034,0.272
520,4,271479,PRN08,2.282,17.8013,22.2493,11.14,3.4226,43.608,6.7337,0.5268,0.278
521,4,271480,PRN08,2.324,18.0582,22.2275,11.3393,3.3491,42.717,6.4353,0.5132,0.268
522,4,271481,PRN08,2.371,18.079,22.2132,11.3586,3.2756,41.773,6.2807,0.4686,0.248
523,4,271482,PRN08,2.422,18.3558,22.2031,11.5699,3.1991,40.856,6.1618,0.5014,0.232
524,4,271483,PRN08,2.466,18.4499,22.192,11.6437,3.1325,40.02,5.9862,0.5242,0.227
525,4,271484,PRN08,2.492,18.4517,22.1823,11.6476,3.0748,39.275,5.9087,0.5114,0.227
